121.79231	25.14695	1	10
121.79099	25.14825	1	10
121.79123	25.14825	1	10
121.79183	25.14771	1	10
121.79273	25.14727	1	10
121.79321	25.14695	1	10
121.79452	25.14706	1	10
121.79650	25.14749	1	10
121.79835	25.14662	1	10
121.80003	25.14673	1	10
121.80152	25.14727	1	10
121.80230	25.14716	1	10
121.80517	25.14727	1	10
121.80565	25.14760	1	10
121.80685	25.14749	1	10
121.80715	25.14727	1	10
121.80709	25.14689	1	10
121.80691	25.14662	1	10
121.80607	25.14640	1	10
121.80541	25.14526	1	10
121.80553	25.14504	1	10
121.80446	25.14493	1	10
121.80446	25.14482	1	10
121.80392	25.14460	1	10
121.80332	25.14297	1	10
121.80308	25.14275	1	10
121.80320	25.14243	1	10
121.80248	25.14221	1	10
121.80224	25.14155	1	10
121.80236	25.14150	1	10
121.80272	25.14161	1	10
121.80272	25.14150	1	10
121.80200	25.14123	1	10
121.80206	25.14085	1	10
121.80104	25.14079	1	10
121.80021	25.14057	1	10
121.80122	25.14025	1	10
121.80182	25.14036	1	10
121.80200	25.14025	1	10
121.80206	25.13987	1	10
121.80272	25.13965	1	10
121.80278	25.13948	1	10
121.80260	25.13938	1	10
121.80272	25.13894	1	10
121.80296	25.13883	1	10
121.80302	25.13867	1	10
121.80380	25.13823	1	10
121.80386	25.13785	1	10
121.80308	25.13812	1	10
121.80248	25.13791	1	10
121.80230	25.13741	1	10
121.80212	25.13731	1	10
121.80320	25.13709	1	10
121.80302	25.13682	1	10
121.80272	25.13660	1	10
121.80272	25.13584	1	10
121.80511	25.13518	1	10
121.80511	25.13540	1	10
121.80565	25.13513	1	10
121.80607	25.13464	1	10
121.80823	25.13289	1	10
121.81098	25.13246	1	10
121.81325	25.13300	1	10
121.81361	25.13355	1	10
121.81421	25.13377	1	10
121.81439	25.13349	1	10
121.81523	25.13393	1	10
121.81553	25.13355	1	10
121.81810	25.13333	1	10
121.81912	25.13344	1	10
121.81995	25.13409	1	10
121.82103	25.13453	1	10
121.82133	25.13524	1	10
121.82181	25.13567	1	10
121.82229	25.13578	1	10
121.82151	25.13507	1	10
121.82151	25.13475	1	10
121.82324	25.13556	1	10
121.82366	25.13545	1	10
121.82564	25.13567	1	10
121.82606	25.13545	1	10
121.82618	25.13524	1	10
121.82534	25.13502	1	10
121.82498	25.13480	1	10
121.82480	25.13453	1	10
121.82396	25.13409	1	10
121.82372	25.13387	1	10
121.82247	25.13344	1	10
121.82205	25.13251	1	10
121.82181	25.13240	1	10
121.82175	25.13257	1	10
121.82205	25.13360	1	10
121.82157	25.13404	1	10
121.82067	25.13415	1	10
121.82037	25.13300	1	10
121.82067	25.13262	1	10
121.82049	25.13251	1	10
121.82049	25.13229	1	10
121.81971	25.13175	1	10
121.81953	25.13104	1	10
121.81930	25.13082	1	10
121.81924	25.13044	1	10
121.81858	25.13012	1	10
121.81840	25.12952	1	10
121.81756	25.12897	1	10
121.81786	25.12886	1	10
121.81870	25.12908	1	10
121.81989	25.12973	1	10
121.82001	25.12952	1	10
121.81762	25.12843	1	10
121.81798	25.12756	1	10
121.81822	25.12734	1	10
121.81888	25.12745	1	10
121.81959	25.12674	1	10
121.81888	25.12707	1	10
121.81870	25.12696	1	10
121.81864	25.12663	1	10
121.81941	25.12647	1	10
121.81935	25.12608	1	10
121.81918	25.12581	1	10
121.81924	25.12500	1	10
121.82031	25.12478	1	10
121.81941	25.12445	1	10
121.82001	25.12423	1	10
121.82001	25.12391	1	10
121.81953	25.12401	1	10
121.81941	25.12391	1	10
121.81965	25.12374	1	10
121.81989	25.12233	1	10
121.82025	25.12178	1	10
121.82091	25.12156	1	10
121.82103	25.12102	1	10
121.82157	25.12086	1	10
121.82247	25.12129	1	10
121.82259	25.12096	1	10
121.82324	25.12107	1	10
121.82336	25.12118	1	10
121.82420	25.12096	1	10
121.82450	25.12075	1	10
121.82546	25.12086	1	10
121.82546	25.12162	1	10
121.82534	25.12227	1	10
121.82749	25.12238	1	10
121.82773	25.12194	1	10
121.82791	25.12184	1	10
121.82809	25.12194	1	10
121.82773	25.12249	1	10
121.82785	25.12282	1	10
121.82833	25.12282	1	10
121.82995	25.12483	1	10
121.82923	25.12570	1	10
121.82905	25.12641	1	10
121.82869	25.12679	1	10
121.82857	25.12745	1	10
121.82929	25.12766	1	10
121.83138	25.12679	1	10
121.83186	25.12630	1	10
121.83360	25.12641	1	10
121.83509	25.12717	1	10
121.84012	25.12794	1	10
121.84120	25.12783	1	10
121.84383	25.12717	1	10
121.84467	25.12685	1	10
121.84694	25.12707	1	10
121.84814	25.12696	1	10
121.84981	25.12641	1	10
121.85137	25.12554	1	10
121.85843	25.12467	1	10
121.86058	25.12423	1	10
121.86094	25.12543	1	10
121.86118	25.12532	1	10
121.86136	25.12505	1	10
121.86166	25.12494	1	10
121.86178	25.12559	1	10
121.86220	25.12570	1	10
121.86238	25.12619	1	10
121.86250	25.12554	1	10
121.86286	25.12500	1	10
121.86274	25.12467	1	10
121.86298	25.12451	1	10
121.86298	25.12418	1	10
121.86280	25.12407	1	10
121.86304	25.12342	1	10
121.86483	25.12254	1	10
121.86693	25.12211	1	10
121.86734	25.12222	1	10
121.86794	25.12265	1	10
121.86848	25.12254	1	10
121.86854	25.12282	1	10
121.86830	25.12271	1	10
121.86830	25.12303	1	10
121.86860	25.12309	1	10
121.86890	25.12369	1	10
121.86908	25.12374	1	10
121.86926	25.12440	1	10
121.86956	25.12500	1	10
121.87022	25.12510	1	10
121.87058	25.12391	1	10
121.87165	25.12358	1	10
121.87189	25.12412	1	10
121.87219	25.12418	1	10
121.87213	25.12467	1	10
121.87249	25.12478	1	10
121.87255	25.12494	1	10
121.87369	25.12461	1	10
121.87381	25.12516	1	10
121.87446	25.12538	1	10
121.87482	25.12516	1	10
121.87482	25.12472	1	10
121.87506	25.12467	1	10
121.87518	25.12434	1	10
121.87620	25.12401	1	10
121.87638	25.12320	1	10
121.87716	25.12298	1	10
121.87734	25.12325	1	10
121.87764	25.12331	1	10
121.87794	25.12369	1	10
121.87835	25.12369	1	10
121.87847	25.12336	1	10
121.87967	25.12314	1	10
121.87991	25.12325	1	10
121.88033	25.12374	1	10
121.88051	25.12385	1	10
121.88051	25.12331	1	10
121.88063	25.12325	1	10
121.88099	25.12363	1	10
121.88248	25.12352	1	10
121.88290	25.12401	1	10
121.88314	25.12396	1	10
121.88302	25.12342	1	10
121.88350	25.12358	1	10
121.88488	25.12434	1	10
121.88440	25.12347	1	10
121.88452	25.12342	1	10
121.88565	25.12363	1	10
121.88565	25.12309	1	10
121.88595	25.12298	1	10
121.88601	25.12282	1	10
121.88637	25.12293	1	10
121.88655	25.12265	1	10
121.88751	25.12254	1	10
121.88727	25.12167	1	10
121.88709	25.12145	1	10
121.88769	25.12102	1	10
121.88775	25.12129	1	10
121.88763	25.12162	1	10
121.88787	25.12205	1	10
121.88883	25.12216	1	10
121.88841	25.12124	1	10
121.88859	25.12113	1	10
121.88954	25.12194	1	10
121.88954	25.12151	1	10
121.88984	25.12140	1	10
121.88984	25.12096	1	10
121.89038	25.12053	1	10
121.89032	25.12015	1	10
121.89044	25.12009	1	10
121.89098	25.12020	1	10
121.89098	25.12053	1	10
121.89128	25.12047	1	10
121.89128	25.12036	1	10
121.89146	25.12031	1	10
121.89134	25.11987	1	10
121.89200	25.11987	1	10
121.89212	25.12020	1	10
121.89277	25.12036	1	10
121.89283	25.12064	1	10
121.89307	25.12053	1	10
121.89319	25.12020	1	10
121.89343	25.12053	1	10
121.89361	25.12064	1	10
121.89385	25.12053	1	10
121.89385	25.12009	1	10
121.89427	25.12042	1	10
121.89475	25.12031	1	10
121.89487	25.12064	1	10
121.89547	25.12075	1	10
121.89553	25.12091	1	10
121.89607	25.12075	1	10
121.89607	25.11998	1	10
121.89750	25.11966	1	10
121.89894	25.11977	1	10
121.89936	25.12009	1	10
121.89972	25.12064	1	10
121.90001	25.12075	1	10
121.90007	25.12036	1	10
121.90025	25.12036	1	10
121.90145	25.12091	1	10
121.90175	25.12113	1	10
121.90205	25.12173	1	10
121.90247	25.12222	1	10
121.90307	25.12265	1	10
121.90408	25.12309	1	10
121.90444	25.12363	1	10
121.90474	25.12374	1	10
121.90462	25.12265	1	10
121.90612	25.12216	1	10
121.90702	25.12249	1	10
121.90737	25.12238	1	10
121.90761	25.12216	1	10
121.90821	25.12205	1	10
121.90953	25.12260	1	10
121.91013	25.12303	1	10
121.91138	25.12347	1	10
121.91198	25.12423	1	10
121.91336	25.12440	1	10
121.91354	25.12412	1	10
121.91485	25.12434	1	10
121.91497	25.12467	1	10
121.91479	25.12494	1	10
121.91563	25.12679	1	10
121.91635	25.12712	1	10
121.92042	25.12777	1	10
121.92132	25.12810	1	10
121.92239	25.12897	1	10
121.92425	25.12963	1	10
121.92437	25.12908	1	10
121.92491	25.12810	1	10
121.92425	25.12777	1	10
121.92383	25.12641	1	10
121.92335	25.12619	1	10
121.92317	25.12527	1	10
121.92293	25.12505	1	10
121.92305	25.12472	1	10
121.92287	25.12412	1	10
121.92317	25.12407	1	10
121.92323	25.12391	1	10
121.92275	25.12325	1	10
121.92323	25.12336	1	10
121.92287	25.12282	1	10
121.92197	25.12189	1	10
121.92114	25.12200	1	10
121.92084	25.12096	1	10
121.91988	25.11966	1	10
121.91940	25.11922	1	10
121.91856	25.11878	1	10
121.91815	25.11829	1	10
121.91850	25.11819	1	10
121.91832	25.11791	1	10
121.91785	25.11748	1	10
121.91671	25.11704	1	10
121.91587	25.11595	1	10
121.91551	25.11584	1	10
121.91527	25.11563	1	10
121.91497	25.11573	1	10
121.91288	25.11405	1	10
121.91264	25.11339	1	10
121.91276	25.11306	1	10
121.91330	25.11263	1	10
121.91360	25.11274	1	10
121.91384	25.11296	1	10
121.91491	25.11263	1	10
121.91479	25.11252	1	10
121.91515	25.11230	1	10
121.91521	25.11247	1	10
121.91545	25.11257	1	10
121.91575	25.11247	1	10
121.91605	25.11203	1	10
121.91569	25.11192	1	10
121.91569	25.11170	1	10
121.91629	25.11181	1	10
121.91623	25.11241	1	10
121.91743	25.11192	1	10
121.91791	25.11203	1	10
121.91988	25.11312	1	10
121.92209	25.11464	1	10
121.92233	25.11454	1	10
121.92245	25.11421	1	10
121.92209	25.11366	1	10
121.92221	25.11334	1	10
121.92281	25.11323	1	10
121.92293	25.11290	1	10
121.92329	25.11290	1	10
121.92353	25.11301	1	10
121.92347	25.11252	1	10
121.92419	25.11230	1	10
121.92407	25.11187	1	10
121.92389	25.11176	1	10
121.92365	25.11187	1	10
121.92359	25.11154	1	10
121.92377	25.11138	1	10
121.92335	25.11127	1	10
121.92335	25.11116	1	10
121.91551	25.11110	1	10
121.91551	25.10925	1	10
121.91497	25.10843	1	10
121.91156	25.10625	1	10
121.90977	25.10309	1	10
121.90965	25.10146	1	10
121.90995	25.10081	1	10
121.91001	25.09966	1	10
121.90989	25.09890	1	10
121.90893	25.09781	1	10
121.90827	25.09737	1	10
121.90642	25.09334	1	10
121.90576	25.09029	1	10
121.90570	25.08860	1	10
121.90654	25.08631	1	10
121.90720	25.08517	1	10
121.90779	25.08468	1	10
121.90654	25.07983	1	10
121.90666	25.07906	1	10
121.90779	25.07841	1	10
121.91025	25.07819	1	10
121.91162	25.07776	1	10
121.91270	25.07650	1	10
121.91450	25.07465	1	10
121.91563	25.07378	1	10
121.91683	25.07334	1	10
121.91928	25.07291	1	10
121.91952	25.07269	1	10
121.91952	25.07225	1	10
121.91940	25.07193	1	10
121.91856	25.07094	1	10
121.91880	25.06898	1	10
121.91952	25.06833	1	10
121.92024	25.06724	1	10
121.92102	25.06669	1	10
121.92203	25.06648	1	10
121.92215	25.06615	1	10
121.92239	25.06604	1	10
121.92239	25.06533	1	10
121.92197	25.06484	1	10
121.92018	25.06353	1	10
121.91832	25.06266	1	10
121.91647	25.06081	1	10
121.91623	25.05950	1	10
121.91647	25.05885	1	10
121.91731	25.05852	1	10
121.92156	25.05830	1	10
121.92018	25.05514	1	10
121.91970	25.05236	1	10
121.91958	25.04783	1	10
121.92030	25.04500	1	10
121.57444    25.04500  1  10
121.57444       25.29766        1       10
